time,AUV5_Tau_u,AUV5_Tau_v,AUV5_Tau_w,AUV5_Tau_q,AUV5_Tau_r,AUV6_Tau_u,AUV6_Tau_v,AUV6_Tau_w,AUV6_Tau_q,AUV6_Tau_r,AUV7_Tau_u,AUV7_Tau_v,AUV7_Tau_w,AUV7_Tau_q,AUV7_Tau_r,AUV8_Tau_u,AUV8_Tau_v,AUV8_Tau_w,AUV8_Tau_q,AUV8_Tau_r,AUV9_Tau_u,AUV9_Tau_v,AUV9_Tau_w,AUV9_Tau_q,AUV9_Tau_r
399.8,19.26420123,65.28290045,-15.31964479,-86.14649859,7.042468227,34.93951215,-68.01122393,-22.00652492,-86.15606228,7.297654398,19.7120167,66.76638765,-15.53614399,-86.14037007,7.04154847,-7.634470271,-23.02191104,-3.836687543,-86.22048101,7.079727953,-17.64298663,-23.02151217,-94.89721551,-85.40370366,7.361501286
399.9,17.28507698,62.40263178,-10.66579353,-85.9578317,7.076879736,34.25611891,-70.28164419,-17.89978921,-85.95484983,7.321747225,18.05680892,61.36822048,-11.02758396,-85.95084965,7.076546355,-8.02786779,-20.82472968,0.115708306,-84.8905103,6.834993852,-17.47512891,-21.85056981,-93.53544627,-84.06823147,7.121540852
400,16.7243398,61.08103637,-8.949970506,-84.40961632,7.134757473,33.22760712,-73.20417859,-15.97810989,-84.39944168,7.35691082,17.51167305,60.097521,-9.317851411,-84.40501421,7.134030072,-7.978525901,-20.28442017,1.560229792,-83.55094063,6.577836567,-17.56900592,-21.32416802,-93.5717794,-82.72170691,6.861853491
400.1,16.79134133,61.47454368,-9.030418976,-83.36482791,7.186119147,32.03689177,-73.42963503,-15.52058222,-83.3515049,7.120388189,16.79887597,61.50888748,-9.058266889,-83.36328365,7.184401228,-6.519864844,-19.00085954,0.88653236,-82.46778228,6.571600028,-17.95028453,-18.06502065,-96.07829294,-81.90570304,6.585446299
400.2,17.6732126,62.2966632,-12.06788528,-82.27976229,7.211114629,32.93724311,-72.59798182,-18.57028701,-82.26431588,6.864798558,17.68890521,62.34309245,-12.08884231,-82.2783222,7.208067607,-6.306205164,-16.85024116,-1.859304835,-81.91402121,6.560435249,-16.91015987,-16.90977633,-99.10864979,-81.62415786,6.565359274
400.3,18.25297229,64.32535695,-14.90142198,-81.97343735,6.935100229,33.52787259,-70.555547,-21.41565672,-81.95849728,6.591021404,18.27251094,64.36693853,-14.91177346,-81.97144648,6.931176422,-5.200104774,-16.6996427,-4.903398105,-81.62564554,6.546860744,-16.49856708,-15.78742934,-101.2192398,-81.61194377,6.547586261
400.4,18.65242961,66.55436845,-17.00215279,-81.11532316,6.627578854,33.93416737,-68.31377878,-23.52445261,-81.1040959,6.569111837,18.67042098,66.58219171,-17.00456067,-81.11352947,6.62352267,-6.079168626,-15.08348849,-6.448285077,-81.61033726,6.534934735,-16.47804089,-15.14208563,-102.2646272,-81.60486247,6.534705759
400.5,18.85127623,68.37828986,-18.10632256,-74.23202303,6.04558065,34.13760394,-66.47486273,-24.6289968,-74.22725837,6.543728517,19.65631072,67.40599697,-18.44236196,-74.2319769,6.566153841,-6.413959593,-14.9884718,-7.333102346,-74.47372454,6.526321679,-16.72215377,-15.0020112,-102.31401,-75.0308953,6.526223077
400.6,19.63206237,68.52919288,-18.64067518,-71.24912686,6.001137107,35.40551828,-64.70641339,-25.40600308,-71.25179274,6.517067423,19.15508699,66.91903059,-18.43238141,-71.25121864,6.516742641,-5.581659718,-14.67252753,-7.840555756,-71.50039382,6.519362349,-16.08454764,-14.64138083,-103.9617684,-72.08038092,6.519937432
400.7,19.27190777,68.92365898,-19.9678351,-68.72928401,5.994896953,35.05007979,-64.30421096,-26.79444824,-68.73704877,6.235201225,19.28299663,68.90298919,-19.97233959,-68.73311529,6.222147689,-6.408519639,-15.21853581,-10.79931725,-68.99080758,6.518643384,-16.56694249,-15.16133611,-102.7946864,-69.57980964,6.520809535
400.8,18.85019336,68.67436839,-20.86178873,-68.14310851,6.29012582,34.64149734,-64.5616586,-27.74644046,-68.15351231,6.236668992,18.86719597,68.6312107,-20.87196136,-68.14780469,6.217304026,-6.697895437,-15.81991086,-9.733465502,-68.41096943,6.529935396,-17.13199848,-15.75711005,-103.4202061,-68.72503053,6.534487889
400.9,19.37669771,67.11872181,-20.13808607,-67.95386994,6.60730501,35.18936851,-66.13857326,-27.06485031,-67.96608963,6.269717373,19.3981496,67.04249512,-20.15175144,-67.95857898,6.247102795,-6.079716996,-17.22240155,-8.985298251,-68.21435127,6.553529438,-16.57424233,-17.16975627,-102.7429298,-68.24890442,6.561047949
401,19.45224351,66.05833043,-19.31489159,-68.05956165,6.664026928,35.29256773,-67.21585542,-26.26560183,-68.07310564,6.590624987,19.4744119,65.95451639,-19.32891469,-68.06371007,6.307203361,-5.810824052,-17.80450632,-8.208152295,-68.29302413,6.583941951,-16.34733354,-17.77132602,-102.2025928,-68.32160342,6.594805608
401.1,18.44117548,66.49469791,-18.2361247,-68.64930241,6.968076076,35.1050558,-67.76305515,-25.53768064,-68.66437211,6.6522075,18.4626218,66.38442101,-18.24864344,-68.65326158,6.641290909,-5.59938842,-17.74329907,-5.728381021,-68.55970346,6.612049034,-16.94999109,-16.75097078,-99.72366059,-68.58851982,6.626260522
401.2,18.31710957,66.32542292,-15.94532696,-69.09472732,6.993422981,34.53186967,-69.52346534,-23.01460541,-69.37954497,6.960785123,17.85433841,64.62442639,-15.74530381,-69.09844324,6.962293656,-7.020054943,-17.95561978,-4.828373552,-68.95040203,6.633033973,-16.29238829,-17.34618108,-100.0802572,-68.97757895,6.649842512
401.3,17.97528038,66.44807891,-15.79810439,-69.81392699,-11.91090665,33.93969737,-66.77879137,-22.70907762,-70.09536308,-11.9267114,17.99281138,66.37966534,-15.80872251,-69.81807019,-11.91468655,-5.93427715,-16.79628304,-5.373137766,-69.37619308,-12.2609776,-17.03351116,-15.84726031,-98.15314293,-69.39425221,-12.24116408
401.4,17.66181044,66.8271633,-15.89354758,-70.96788255,-8.052118473,33.98118654,-66.30904876,-20.98027043,-70.97352141,-8.0587041,17.87604218,66.79120041,-14.06123635,-70.97268207,-8.039673708,22.94979697,84.24631344,-18.15631565,-71.09214563,-7.860869033,12.94572563,85.84794949,-113.4901237,-71.09748312,-7.840768857
401.5,3.870313415,67.34089439,-140.9922112,-71.14044233,-5.859023198,20.36719936,-65.685601,-146.1128637,-71.1392759,-5.860118923,4.081141432,67.34001241,-139.1552419,-71.14551048,-5.83909012,5.084486833,71.37907265,-141.5221159,-71.86694507,-5.116473426,18.55756147,72.01526966,-30.38619405,-74.56674751,-5.098806743
401.6,7.100461901,66.25561707,-124.1566326,-73.30721675,-4.938294278,23.54330851,-66.66621029,-131.1473683,-73.30017279,-4.934991379,6.3122747,67.25503502,-123.8142022,-73.312126,-4.917030572,6.796285931,65.12393112,-124.1037934,-74.38818017,-4.165331808,18.07957867,65.11115354,-19.96773355,-75.19085357,-3.890653087
401.7,-13.09271773,-7.45644117,-105.5642017,-74.82041854,-3.839150862,52.03200032,24.30250298,-133.190981,-74.54026643,-3.832911164,-13.64465047,-9.248763389,-105.3193607,-74.82488134,-3.820498174,7.139609153,61.66800274,-116.202591,-74.62148226,-3.826345622,18.05310463,61.60851731,-14.84787942,-75.14273197,-3.819257433
401.8,-15.06999078,-16.06029393,-99.7331118,-74.65448672,-3.762395972,50.06562888,15.87242049,-127.3331307,-74.6439497,-3.7560905,-15.58375276,-17.73116038,-99.50367638,-74.65782357,-3.749019405,7.205101786,59.40923859,-109.3243403,-74.49472626,-4.003612747,17.76703827,59.31524061,-10.89036913,-73.07675704,-3.999180307
401.9,-16.59574022,-21.78777476,-95.33072131,-72.83907462,-4.07901485,49.02457851,11.80628256,-123.1487206,-72.82621919,-4.07696584,-16.61253142,-21.79014018,-95.31415289,-72.84067384,-4.072934524,7.721171463,60.66244413,-105.791962,-72.12786524,-4.869864391,18.0535339,60.56661087,-9.524344463,-71.19536091,-4.863811266
402,-17.17802951,-23.14698487,-93.65187785,-71.01219883,-5.246740083,47.97915199,8.772609591,-121.3219727,-70.99814528,-5.250929459,-17.17957688,-23.1222539,-93.64443825,-71.01110181,-5.248297971,8.226888272,62.95002261,-104.5664959,-70.52851425,-6.084367707,18.43455415,62.88181434,-9.738569441,-69.57417554,-6.075340795
402.1,-17.80274571,-24.17185638,-93.47190097,-68.94105033,-6.415170125,48.32292176,10.85618903,-121.6198955,-68.92792396,-6.685503164,-17.51645911,-22.52056352,-95.51549231,-68.93845774,-6.68393952,8.001945586,63.85338726,-106.4628442,-68.40774964,-7.546061601,18.17754062,63.82958218,-12.29905579,-67.73939219,-7.535071205
402.2,-17.3005646,-20.74116654,-96.36628277,-67.74270777,-7.761999959,48.3600245,12.53913715,-124.377603,-68.00245231,-7.771926735,-17.2863787,-20.70421993,-96.37498054,-67.73948989,-7.771301379,8.363864757,66.01583383,-107.3514533,-67.70912733,-8.113648389,18.38327304,66.04817234,-14.98654055,-67.35137885,-8.103055903
402.3,-17.04344124,-20.36353556,-97.14200667,-67.42925942,-8.192065584,48.41882359,12.79769493,-127.0359565,-67.42137966,-8.19993908,-17.23162113,-20.33605556,-98.99683725,-67.42604211,-8.200221842,8.686354481,67.17428997,-110.056963,-67.37144204,-8.529244109,18.80198822,67.24889345,-17.10694005,-67.33156216,-8.521286047
402.4,-15.5787293,-17.28066312,-99.75337717,-67.45274829,-8.489713598,49.40184883,14.18023958,-129.4539763,-67.44571426,-8.493510439,-16.25016054,-18.88126589,-101.4057042,-67.45117264,-8.494629875,8.922583146,69.65731857,-112.091073,-67.65880317,-8.536995417,19.95046126,68.77901976,-18.61976483,-67.94407732,-8.532599526
402.5,-15.32391506,-15.70133002,-102.9088876,-68.09134933,-8.422675372,49.53218298,18.29904801,-130.5920851,-68.07982794,-8.420735657,-16.59500863,-16.34803958,-102.3797361,-68.09199802,-8.683450122,8.846377616,69.43472609,-113.0822645,-68.30333172,-8.431198034,18.96816075,69.52322021,-20.25991393,-68.91896427,-8.428533323
402.6,-15.1864813,-14.61808848,-103.1685446,-69.06042887,-8.277165604,49.65710702,19.41489321,-130.7608984,-69.04696878,-8.259829509,-16.46038484,-15.27283642,-102.6375284,-68.79289112,-8.257952564,7.817913444,67.37166016,-114.6963189,-69.29097914,-7.968116244,18.66436503,69.05387417,-19.56978855,-69.94232969,-7.966093621
402.7,-15.2636205,-14.1889253,-102.5990667,-69.77429053,-7.809171599,49.37327223,19.95498115,-131.9188317,-70.03352968,-7.518230503,-16.73906044,-14.8382667,-103.9067487,-69.77902242,-7.512827147,7.874672292,68.38483592,-114.1488665,-70.30046105,-7.196023521,18.23917019,68.42522099,-18.4472814,-71.49398719,-7.194474647
402.8,-15.65976558,-14.32344847,-103.3756246,-71.00075461,-7.069658503,49.17190793,19.96786331,-130.7376185,-70.99251531,-6.776938481,-16.26492497,-13.34932857,-101.1998646,-71.00549101,-6.507093526,7.492385529,67.74597717,-113.0197285,-71.27772725,-6.444604937,17.82412197,67.75660371,-17.21281245,-71.63345177,-6.443116931
402.9,-15.90171581,-14.87330725,-102.1897366,-71.35843324,-6.113791042,48.92893424,19.56049912,-129.4439504,-71.35106354,-6.091008987,-16.71024731,-13.89576207,-101.8518435,-71.36154431,-6.08204756,7.228872019,67.19618919,-111.8520199,-71.64833486,-6.027125218,17.51189136,67.18483391,-16.14465885,-71.69812908,-6.026102601
403,-16.90663145,-14.6722708,-100.8095128,-71.3825889,-6.020134101,49.04034109,16.34884104,-128.4429099,-71.37371877,-6.009600989,-16.5970936,-17.23804161,-100.9402819,-71.38390333,-6.001120363,7.120183788,66.82952549,-110.8669893,-71.67189126,-5.962380573,18.14363019,65.84220054,-15.75927078,-71.69513288,-5.961418652
403.1,-16.32529406,-16.27704649,-100.3595872,-71.3581668,-5.741763211,50.27680544,16.48191041,-126.2801458,-71.34626267,-5.741446057,-15.82228605,-18.84133047,-98.64663127,-71.35831093,-5.735105305,8.177256724,63.29412481,-110.6393915,-71.6233448,-5.973439947,19.01776539,64.88162653,-13.88619423,-71.63053333,-5.71135538
403.2,-15.37174022,-18.02984077,-100.4296863,-71.29901331,-5.789754267,49.74290731,14.14782146,-127.6081291,-71.284175,-5.7960928,-15.6694059,-19.62773316,-98.38365365,-71.29872556,-5.792916798,8.692282642,63.22699886,-108.6011391,-71.51869264,-6.034764792,19.28807306,64.8226282,-14.04975218,-70.70071057,-5.787310863
403.3,-15.51472879,-18.07854637,-100.4360125,-71.21554542,-5.880865482,49.59691238,14.1179695,-127.5830953,-71.19893804,-5.893111416,-15.81033085,-19.67490846,-98.39228271,-71.21509833,-5.890847443,8.699631822,63.7947218,-108.637178,-70.57146975,-6.126451289,19.26402803,65.39168391,-14.38835604,-70.54911787,-6.694721794
403.4,-15.78100655,-17.65180478,-100.6693077,-70.3047476,-6.780192167,49.3415085,14.52315245,-127.8220527,-70.28708586,-6.796903143,-16.07179416,-19.25278629,-98.62741352,-70.30406913,-6.793678157,-10.81046835,-1.195093397,-100.800303,-70.43504111,-6.495228147,-13.3039414,-2.190493124,-131.7242086,-70.12859103,-6.835045996
403.5,-16.05138635,-17.01414425,-101.0021257,-70.20602416,-6.892139519,49.08985973,15.12311154,-128.1865133,-70.18779376,-6.910902761,-16.33632443,-18.6218279,-98.96108708,-70.20509967,-6.905831859,-14.59931836,-12.54510476,-99.71091757,-70.32516415,-6.073939294,-16.1960657,-12.5787008,-114.3303161,-72.72988222,-6.690008215
403.6,-7.292995911,-16.36700473,-17.07062961,-72.02526397,-7.510004869,58.16005845,17.35100717,-46.33245419,-72.27647716,-7.528044685,24.28590212,91.68655688,-32.15754207,-72.0240607,-7.52184863,-7.688645663,-17.08744791,-18.95752083,-72.98147855,-6.146263037,-17.04760524,-17.10832433,-105.9382752,-73.80057567,-6.227271852
403.7,20.24389744,75.25105969,-20.42636581,-73.63394112,-6.256994434,36.89695571,-57.69853434,-27.40839465,-73.61867228,-6.532476615,20.18494339,74.99961165,-20.39151506,-73.63201208,-6.526233504,-8.212258724,-21.61244218,-8.772161404,-73.29291334,-6.173040618,-17.88926074,-21.65122896,-98.68009091,-73.59684777,-6.232807653
403.8,20.15112821,66.8305631,-13.46799397,-73.67759037,-6.256226242,35.84159087,-65.0998885,-21.95857712,-73.6705598,-6.518575733,19.3263882,67.65562763,-13.10807995,-73.67270867,-6.250362649,-7.294689276,-22.92611253,-2.27076698,-73.39650504,-6.171330792,-17.27678009,-22.98703705,-95.17497501,-72.87170591,-6.468222714
403.9,18.20481099,61.35952686,-10.84007368,-92.88752245,-6.208428351,35.39813106,-69.87584928,-18.01169955,-92.89007927,-6.444205767,18.66856109,62.89278028,-11.01471082,-92.88061293,-6.185472762,-6.428897632,-22.54063742,-0.79499838,-92.1047641,-6.425778737,-16.41559214,-22.62145249,-94.08031419,-90.99958269,-6.692426273
404,18.69514228,58.7177091,-9.66563533,-88.48727246,-6.139247841,34.6420108,-73.15713637,-16.34063118,-88.76878542,-6.33996629,17.89031269,59.61636924,-9.313616022,-88.48011408,-6.105699896,-4.882480895,-21.66538925,0.05089861,-87.99067109,-6.681213776,-16.04094159,-20.78359195,-96.19817063,-87.12546523,-6.657513437
404.1,18.43836114,59.24113942,-11.653502,-84.17458918,-6.34368776,34.39272675,-72.64252398,-18.38798628,-84.19150808,-6.247914061,17.63606821,60.15611169,-11.30217333,-84.16924285,-6.306454902,-4.582933904,-19.31553024,-1.990457812,-83.94747439,-6.938998868,-15.89697857,-18.40357937,-98.89240428,-83.34329025,-6.896852328
404.2,18.44000203,61.15798342,-14.40999122,-82.37701007,-6.577460012,34.39103688,-70.72176772,-21.20124943,-82.39567513,-6.194809233,17.63859782,62.09160207,-14.06065024,-82.37519888,-6.545780398,-4.50354698,-17.16648404,-4.605832631,-82.40954247,-6.937074782,-15.90895524,-16.20396012,-101.4221262,-82.08430486,-6.886540841
404.3,18.15072562,62.02696637,-16.92135656,-81.54173157,-6.581056087,34.30072467,-69.8182994,-21.91875224,-81.55760624,-6.199443528,18.02523389,64.59871772,-14.93953341,-81.54288249,-6.562486315,-5.062456706,-17.24362034,-6.87850645,-81.83066708,-6.936593991,-16.00491322,-14.60988997,-103.2661153,-81.79527548,-6.887107963
404.4,18.62232602,64.41750455,-17.16025805,-81.56721416,-6.870526906,34.57111449,-67.38539566,-24.02618956,-81.57815703,-6.520499893,18.29763081,67.00737946,-17.02437441,-81.5701206,-6.867505272,-5.251162595,-16.47059569,-8.676608214,-81.84468398,-6.93737073,-16.61437507,-15.42173313,-104.0153048,-81.8365236,-6.893130599
404.5,18.18756902,67.08726506,-18.00263,-81.81706452,-6.905619548,34.9426112,-65.63373883,-25.22451861,-81.82339368,-7.123426278,18.46095354,68.72685746,-20.05418195,-81.82028829,-6.91658509,-6.180045003,-15.55434047,-9.268303601,-82.36664965,-6.939320521,-16.1828186,-13.86683988,-104.3764739,-82.66996076,-6.899823021
404.6,19.1025493,67.22825534,-18.4767165,-83.03760517,-6.936244484,35.87155563,-65.45545965,-25.6845846,-83.04008877,-7.184214063,19.37631378,68.8647224,-20.52802931,-83.04067735,-6.956420098,-5.675231037,-16.83753904,-9.633581511,-83.60074858,-6.939519291,-15.56666034,-15.20602409,-104.1241563,-83.9439966,-6.904140117
404.7,19.33185952,67.214445,-17.94211071,-84.59499579,-6.958613197,36.12320475,-65.44212209,-25.11904567,-84.59403259,-7.2134242,19.60582661,68.839567,-19.98973559,-84.59864171,-7.242917823,-5.698056934,-17.70466543,-9.144871373,-84.89801584,-6.931291279,-15.47016922,-16.13120546,-103.2344253,-85.5295405,-6.899869687
404.8,18.96384133,66.88103654,-18.7127,-86.36954401,-6.970685614,35.78499996,-65.75175729,-25.84927629,-86.36591719,-7.208217582,19.43389853,68.49883964,-18.9139558,-86.37384579,-7.238118653,-5.940687633,-18.300228,-8.18861938,-86.67058471,-6.912575723,-15.61145042,-16.76919015,-102.1562311,-86.75708111,-6.884419725
404.9,18.58720583,66.3422038,-17.45139567,-86.92181926,-6.967701907,35.44324007,-66.26306099,-24.54899049,-87.18713215,-7.171561021,19.05086959,67.96853331,-17.64676765,-87.19630291,-7.198994074,-6.242617883,-18.6310539,-7.0634539,-87.21322949,-6.886861522,-15.84931547,-17.11216092,-101.2005206,-87.27921562,-6.86115362
405,18.16378398,65.76336206,-16.30606734,-87.30606184,-6.947980493,35.0555493,-66.8147563,-23.37673893,-87.30004454,-6.853582951,18.62001377,67.41854046,-16.49546992,-87.30879005,-6.872566172,-6.501446589,-18.70758758,-6.065631987,-87.31435538,-6.860290206,-16.08048529,-17.17617206,-100.5406844,-87.3521635,-6.836513036
405.1,17.81726731,65.27674107,-15.49916433,-87.26824556,-6.914457572,34.74205235,-67.27319505,-22.55704468,-87.26324584,-6.800165393,18.26739925,66.97148747,-15.68375641,-87.26926872,-6.806055072,-6.182474865,-16.94947607,-5.585387573,-87.262137,-6.838576872,-16.23542644,-17.02593611,-100.2288775,-87.27245623,-6.816278549
405.2,18.08258077,66.60277605,-15.30290412,-87.11562212,-6.873423492,35.03987673,-65.94052084,-22.36342763,-87.113712,-6.236889752,18.38245812,64.09613524,-15.42394568,-87.11527741,-6.23095026,-6.221080072,-16.7051904,-5.281776263,-87.09345097,-6.823459893,-16.29913539,-16.77194871,-100.257628,-86.26553175,-6.801979994
405.3,18.99307518,63.16463742,-15.68743503,-86.07254567,-6.832494901,35.97747216,-69.41467762,-22.76319969,-86.34537586,-6.222903074,19.62810637,64.79882501,-14.02656579,-86.07164425,-6.209996209,-5.520487164,-17.23325508,-5.573155401,-86.03469969,-6.813286405,-15.31249931,-19.86001076,-100.9800949,-85.72649874,-6.792124329
405.4,19.77197289,64.52191049,-16.23861465,-85.53511246,-6.798422876,36.77508321,-68.09441181,-23.33697105,-85.54147947,-6.234869648,19.9368817,64.48422007,-14.42334482,-85.53433982,-6.223868882,24.07954844,82.96640845,-18.150794,-85.76184453,-6.282467938,14.68622907,82.01535188,-113.9947545,-85.44652972,-6.261522278
405.5,6.427600013,64.79965773,-141.5066441,-84.75649102,-6.512629042,23.45569954,-67.81981932,-148.6326773,-84.76535966,-6.267891586,6.135177546,63.13511133,-139.6229482,-84.48469418,-6.265765458,7.235245594,71.35301828,-141.9779104,-85.5360498,-5.752486161,19.73750716,70.43156973,-32.73457067,-87.66813957,-5.47351323
405.6,8.097027257,65.30758521,-124.0167614,-86.50414435,-6.50292072,25.15658085,-67.28859366,-131.1675058,-86.51243565,-6.316673574,8.098454746,65.29709022,-124.3449919,-86.50247898,-7.112795247,7.562792975,64.13956528,-125.8924854,-87.5848796,-5.74642436,18.84566471,64.21765964,-20.27938573,-88.94392757,-5.481444859
405.7,-13.05681832,-9.688402877,-105.2047442,-88.65987208,-5.726139578,52.97328823,26.28995403,-132.8618397,-88.66691559,-6.107921728,-12.85023346,-8.290375446,-107.634453,-88.39095906,-6.391678389,7.401963183,61.38877873,-115.8927276,-88.69076818,-5.742764484,17.70268764,59.87721102,-14.72857582,-88.7262716,-5.504480739
405.8,-16.12862663,-17.12392457,-99.07150468,-88.76983227,-5.485785045,49.91683541,18.94280647,-126.6831513,-88.77675325,-6.138563506,-15.68952431,-15.58332891,-99.64488056,-88.77674777,-6.166900981,7.16984678,59.4137483,-108.9942486,-88.27062735,-6.014826531,16.8175446,60.48612312,-10.52160546,-87.48393023,-6.071409836
