time,AUV5_ESO_Estimation,AUV6_ESO_Reference,AUV6_ESO_Estimation,AUV7_ESO_Reference,AUV7_ESO_Estimation,AUV8_ESO_Reference,AUV8_ESO_Estimation,AUV9_ESO_Reference,AUV9_ESO_Estimation,
273.2,-0.39910788,-0.39,-0.398964445,-0.41,-0.399069433,-0.41,-0.396949876,-0.41,-0.398921549,-0.41
273.3,-0.389298242,-0.39,-0.389098682,-0.39,-0.389292182,-0.39,-0.387184599,-0.39,-0.389263971,-0.39
273.4,-0.383073045,-0.39,-0.382647809,-0.39,-0.383085271,-0.37,-0.388929148,-0.39,-0.390599009,-0.39
273.5,-0.381095585,-0.39,-0.380706425,-0.39,-0.381121632,-0.37,-0.395220666,-0.39,-0.409750833,-0.41
273.6,-0.396228897,-0.41,-0.395977648,-0.41,-0.396217368,-0.41,-0.410882457,-0.41,-0.413600427,-0.41
273.7,-0.415454515,-0.41,-0.41599261,-0.41,-0.415542979,-0.43,-0.413110769,-0.41,-0.410229433,-0.41
273.8,-0.420237028,-0.43,-0.42075089,-0.41,-0.420149314,-0.41,-0.41026374,-0.41,-0.405157183,-0.41
273.9,-0.417400369,-0.43,-0.417937827,-0.41,-0.417253158,-0.41,-0.405059104,-0.41,-0.399334028,-0.39
274,-0.41034659,-0.41,-0.410882643,-0.41,-0.410167347,-0.41,-0.398891325,-0.41,-0.394479288,-0.39
274.1,-0.401814315,-0.39,-0.402349531,-0.41,-0.401690936,-0.41,-0.393761152,-0.39,-0.390994954,-0.39
274.2,-0.394556246,-0.41,-0.395082037,-0.41,-0.394470601,-0.39,-0.39057733,-0.39,-0.389883796,-0.39
274.3,-0.389643964,-0.39,-0.390137154,-0.39,-0.389618388,-0.39,-0.389934358,-0.39,-0.390863127,-0.39
274.4,-0.387936827,-0.39,-0.388390465,-0.39,-0.387952496,-0.39,-0.390974815,-0.39,-0.392933103,-0.39
274.5,-0.388733558,-0.39,-0.389102829,-0.39,-0.38877277,-0.39,-0.39274208,-0.39,-0.394928455,-0.39
274.6,-0.390625619,-0.39,-0.390905305,-0.39,-0.390664982,-0.39,-0.394061372,-0.39,-0.396201234,-0.41
274.7,-0.392674079,-0.39,-0.393110958,-0.39,-0.392710242,-0.39,-0.395496539,-0.39,-0.397458954,-0.41
274.8,-0.395228802,-0.41,-0.395693566,-0.39,-0.395264591,-0.39,-0.397072799,-0.39,-0.397948613,-0.41
274.9,-0.397713695,-0.39,-0.398087335,-0.39,-0.397710473,-0.39,-0.398108874,-0.39,-0.398177058,-0.41
275,-0.399028236,-0.39,-0.399670749,-0.39,-0.399029445,-0.39,-0.398447519,-0.39,-0.397929889,-0.41
275.1,-0.399371145,-0.39,-0.400169233,-0.39,-0.399364974,-0.39,-0.398758476,-0.39,-0.398052733,-0.41
275.2,-0.399825498,-0.39,-0.400773879,-0.39,-0.399841034,-0.39,-0.399481775,-0.39,-0.398841159,-0.41
275.3,-0.400498271,-0.39,-0.401136528,-0.39,-0.4004966,-0.39,-0.400221746,-0.39,-0.399476227,-0.41
275.4,-0.400829844,-0.39,-0.401534727,-0.39,-0.400784913,-0.39,-0.407173629,-0.41,-0.406444116,-0.41
275.5,-0.40045004,-0.39,-0.400992355,-0.39,-0.400429313,-0.39,-0.414626001,-0.43,-0.428890645,-0.43
275.6,-0.413090967,-0.41,-0.413329487,-0.41,-0.413047182,-0.41,-0.42719211,-0.43,-0.430616673,-0.43
275.7,-0.42001787,-0.43,-0.419565873,-0.43,-0.420250882,-0.41,-0.416439929,-0.43,-0.414800628,-0.41
275.8,-0.412534154,-0.41,-0.412037952,-0.41,-0.412565631,-0.41,-0.400918346,-0.41,-0.39697159,-0.39
275.9,-0.402538448,-0.41,-0.402178015,-0.41,-0.402451743,-0.41,-0.388903219,-0.39,-0.384624502,-0.37
276,-0.393691611,-0.39,-0.393641129,-0.39,-0.393590103,-0.39,-0.381885043,-0.39,-0.378417374,-0.39
276.1,-0.38833778,-0.39,-0.388250384,-0.39,-0.38828419,-0.39,-0.379762156,-0.39,-0.377848894,-0.39
276.2,-0.386941467,-0.39,-0.386872601,-0.39,-0.386933959,-0.39,-0.381983389,-0.39,-0.381760294,-0.39
276.3,-0.388395179,-0.39,-0.388249972,-0.39,-0.388401323,-0.39,-0.387402426,-0.39,-0.388512681,-0.39
276.4,-0.391541522,-0.39,-0.391285199,-0.39,-0.391561055,-0.39,-0.393414264,-0.39,-0.395482611,-0.39
276.5,-0.394996888,-0.41,-0.394665566,-0.41,-0.395060249,-0.41,-0.398872646,-0.39,-0.401325802,-0.41
276.6,-0.398992309,-0.39,-0.398552612,-0.41,-0.399040328,-0.39,-0.402742467,-0.39,-0.404795759,-0.39
276.7,-0.401935833,-0.39,-0.401431372,-0.41,-0.401972323,-0.39,-0.404575802,-0.41,-0.406273766,-0.41
276.8,-0.403191691,-0.39,-0.402620607,-0.41,-0.403207361,-0.39,-0.404596119,-0.39,-0.405596398,-0.41
276.9,-0.402301144,-0.39,-0.401668518,-0.41,-0.402314637,-0.39,-0.402633106,-0.41,-0.403544019,-0.41
277,-0.400431815,-0.39,-0.399550415,-0.41,-0.400416051,-0.39,-0.399380885,-0.41,-0.400037053,-0.41
277.1,-0.398387485,-0.39,-0.397568534,-0.41,-0.398395327,-0.39,-0.396590668,-0.41,-0.396773712,-0.41
277.2,-0.396884059,-0.39,-0.396460664,-0.41,-0.396887433,-0.39,-0.394841942,-0.39,-0.394885357,-0.39
277.3,-0.396125512,-0.39,-0.395936982,-0.41,-0.396129103,-0.39,-0.393996077,-0.39,-0.393667149,-0.39
277.4,-0.395873638,-0.39,-0.395709613,-0.41,-0.395882901,-0.39,-0.401886586,-0.39,-0.40134813,-0.39
277.5,-0.395689622,-0.39,-0.396043466,-0.41,-0.39596191,-0.39,-0.410652061,-0.41,-0.423948532,-0.41
277.6,-0.411244495,-0.41,-0.41133795,-0.41,-0.411447911,-0.41,-0.426448333,-0.43,-0.428668027,-0.43
277.7,-0.428167655,-0.43,-0.428836645,-0.43,-0.42844676,-0.43,-0.426213996,-0.43,-0.423968789,-0.43
277.8,-0.428720342,-0.43,-0.429261539,-0.43,-0.428815973,-0.43,-0.419236477,-0.43,-0.414697429,-0.43
277.9,-0.415271851,-0.41,-0.415459519,-0.43,-0.415271902,-0.41,-0.403734638,-0.39,-0.398764911,-0.41
278,-0.396635311,-0.41,-0.39676556,-0.41,-0.39661868,-0.41,-0.386478052,-0.39,-0.382387547,-0.37
278.1,-0.384448023,-0.39,-0.384559046,-0.39,-0.384404378,-0.39,-0.377498869,-0.37,-0.374887875,-0.39
278.2,-0.377936934,-0.39,-0.378204283,-0.37,-0.377923251,-0.39,-0.374923704,-0.37,-0.373829966,-0.37
278.3,-0.377362029,-0.39,-0.377792306,-0.37,-0.377403674,-0.39,-0.377436667,-0.37,-0.377663239,-0.39
278.4,-0.381098601,-0.39,-0.381589952,-0.37,-0.381214655,-0.39,-0.382967854,-0.37,-0.383900613,-0.39
278.5,-0.387803922,-0.39,-0.388495112,-0.39,-0.387977917,-0.39,-0.390013686,-0.39,-0.391469788,-0.39
278.6,-0.395152784,-0.41,-0.395810195,-0.39,-0.395352319,-0.39,-0.396530813,-0.39,-0.39839,-0.41
278.7,-0.401224564,-0.41,-0.401847491,-0.39,-0.401336084,-0.41,-0.401296332,-0.39,-0.403025603,-0.41
278.8,-0.405018016,-0.41,-0.405564105,-0.41,-0.405105408,-0.39,-0.403964575,-0.39,-0.405170625,-0.41
278.9,-0.406602157,-0.41,-0.407032416,-0.41,-0.4066353,-0.41,-0.404764003,-0.41,-0.405239904,-0.41
279,-0.406247321,-0.41,-0.406532815,-0.41,-0.406245137,-0.41,-0.403696765,-0.41,-0.403739651,-0.39
279.1,-0.404306219,-0.41,-0.404380386,-0.41,-0.404286795,-0.41,-0.401680703,-0.41,-0.40138917,-0.39
279.2,-0.401372894,-0.39,-0.401065854,-0.41,-0.401317274,-0.39,-0.399869639,-0.41,-0.399308978,-0.39
279.3,-0.397977879,-0.39,-0.397641423,-0.41,-0.397883177,-0.39,-0.398298574,-0.41,-0.39765458,-0.39
279.4,-0.395772966,-0.39,-0.39577846,-0.39,-0.395739043,-0.39,-0.40382043,-0.41,-0.40320547,-0.39
279.5,-0.394188323,-0.39,-0.3942471,-0.39,-0.394166539,-0.41,-0.411047518,-0.41,-0.425134847,-0.43
279.6,-0.407423688,-0.41,-0.40759006,-0.41,-0.407441933,-0.41,-0.424146464,-0.43,-0.427706575,-0.43
279.7,-0.424892725,-0.43,-0.424505074,-0.43,-0.425089968,-0.41,-0.422602045,-0.43,-0.420868418,-0.43
279.8,-0.42648628,-0.43,-0.42639935,-0.43,-0.426623138,-0.43,-0.415184176,-0.41,-0.411140206,-0.41
279.9,-0.420551153,-0.43,-0.420548887,-0.43,-0.420613916,-0.41,-0.4060011,-0.41,-0.40148707,-0.39
280,-0.40257224,-0.39,-0.402538292,-0.39,-0.402631108,-0.41,-0.389129023,-0.39,-0.385668013,-0.37
280.1,-0.387815641,-0.39,-0.387639788,-0.39,-0.387832936,-0.39,-0.37795731,-0.37,-0.376088612,-0.37
280.2,-0.388521771,-0.39,-0.388185274,-0.39,-0.388519048,-0.39,-0.382648818,-0.37,-0.382756997,-0.37
280.3,-0.388980798,-0.39,-0.388518084,-0.39,-0.388991479,-0.39,-0.387603257,-0.39,-0.38919183,-0.39
280.4,-0.390308648,-0.39,-0.389741741,-0.39,-0.390314242,-0.39,-0.392347338,-0.39,-0.394885829,-0.39
280.5,-0.392432999,-0.39,-0.391922929,-0.39,-0.392431738,-0.39,-0.396715076,-0.39,-0.399468856,-0.41
280.6,-0.395161531,-0.39,-0.394746865,-0.39,-0.395182938,-0.39,-0.399901815,-0.39,-0.402050191,-0.41
280.7,-0.397579591,-0.39,-0.397225104,-0.41,-0.397597492,-0.41,-0.401122108,-0.39,-0.402381004,-0.41
280.8,-0.398122683,-0.39,-0.397845457,-0.41,-0.398129069,-0.41,-0.399899326,-0.39,-0.400277962,-0.41
280.9,-0.397348854,-0.39,-0.397033958,-0.41,-0.397346243,-0.41,-0.397157219,-0.39,-0.397358778,-0.41
281,-0.396279032,-0.39,-0.395936028,-0.41,-0.396260838,-0.41,-0.394268244,-0.39,-0.394431635,-0.39
281.1,-0.394766586,-0.41,-0.394426532,-0.39,-0.394784881,-0.39,-0.391883935,-0.39,-0.392050404,-0.39
281.2,-0.393436792,-0.39,-0.393204872,-0.39,-0.393475376,-0.39,-0.390593829,-0.39,-0.390809991,-0.39
281.3,-0.392467143,-0.39,-0.392168775,-0.39,-0.392507197,-0.39,-0.389921063,-0.39,-0.390193559,-0.39
281.4,-0.39196377,-0.39,-0.391565763,-0.39,-0.391994233,-0.39,-0.397743894,-0.41,-0.398259796,-0.41
281.5,-0.392286542,-0.39,-0.39180345,-0.39,-0.392312714,-0.39,-0.406141853,-0.41,-0.420407908,-0.41
281.6,-0.406639402,-0.41,-0.406448,-0.41,-0.406634923,-0.41,-0.421000274,-0.43,-0.423490494,-0.41
281.7,-0.422535069,-0.43,-0.423098874,-0.43,-0.422651192,-0.41,-0.420440769,-0.43,-0.417368054,-0.41
281.8,-0.421816556,-0.43,-0.422466508,-0.43,-0.421790282,-0.41,-0.413010454,-0.41,-0.407364513,-0.41
281.9,-0.413909916,-0.41,-0.414702353,-0.43,-0.413819295,-0.41,-0.40287039,-0.41,-0.396837943,-0.39
282,-0.403323208,-0.41,-0.403953822,-0.39,-0.403234183,-0.41,-0.393168604,-0.39,-0.388162419,-0.39
282.1,-0.393216946,-0.39,-0.393593482,-0.39,-0.393159904,-0.39,-0.38607467,-0.37,-0.382858401,-0.37
282.2,-0.390775105,-0.39,-0.390709088,-0.39,-0.390756521,-0.39,-0.386653748,-0.39,-0.385182446,-0.39
282.3,-0.394169644,-0.39,-0.394108537,-0.39,-0.394145011,-0.39,-0.393803083,-0.39,-0.394160788,-0.39
282.4,-0.395375991,-0.39,-0.395216047,-0.39,-0.395352518,-0.39,-0.397799719,-0.41,-0.399678488,-0.39
282.5,-0.396736089,-0.39,-0.396609212,-0.41,-0.396729055,-0.39,-0.400801487,-0.41,-0.402731358,-0.39
282.6,-0.397880731,-0.39,-0.397946684,-0.41,-0.397903305,-0.39,-0.402330129,-0.41,-0.403758418,-0.39
282.7,-0.39811108,-0.39,-0.398400426,-0.41,-0.398133128,-0.39,-0.402249491,-0.41,-0.402631537,-0.39
282.8,-0.396913841,-0.39,-0.397378882,-0.41,-0.396950085,-0.39,-0.399756559,-0.41,-0.399529485,-0.39
282.9,-0.395387176,-0.41,-0.396071407,-0.41,-0.395441187,-0.39,-0.396807393,-0.41,-0.396336405,-0.39
283,-0.393835189,-0.39,-0.394562085,-0.39,-0.393891848,-0.39,-0.394082599,-0.39,-0.393341449,-0.39
283.1,-0.392518141,-0.39,-0.393102483,-0.39,-0.392570734,-0.39,-0.391716251,-0.39,-0.390801425,-0.39
283.2,-0.391518547,-0.39,-0.392158129,-0.39,-0.391569038,-0.39,-0.390698279,-0.39,-0.389801277,-0.39
283.3,-0.391434711,-0.39,-0.391902915,-0.39,-0.39145478,-0.39,-0.390450331,-0.39,-0.389523101,-0.39
283.4,-0.391549281,-0.39,-0.391851069,-0.39,-0.391582638,-0.39,-0.397319432,-0.41,-0.39669741,-0.39
283.5,-0.392460076,-0.39,-0.392641582,-0.39,-0.392487558,-0.39,-0.406299889,-0.41,-0.420277905,-0.43
283.6,-0.406747086,-0.41,-0.406821465,-0.41,-0.406759757,-0.41,-0.421168507,-0.43,-0.424045293,-0.43
283.7,-0.423655164,-0.43,-0.423031872,-0.43,-0.423770425,-0.43,-0.421190061,-0.43,-0.418522387,-0.43
283.8,-0.422743956,-0.41,-0.421864805,-0.43,-0.422695013,-0.43,-0.413826932,-0.41,-0.408639762,-0.41
283.9,-0.414135834,-0.41,-0.413592478,-0.41,-0.41403095,-0.41,-0.403206251,-0.41,-0.397727628,-0.39
284,-0.402931046,-0.41,-0.402530177,-0.41,-0.402816574,-0.39,-0.393181449,-0.39,-0.388781049,-0.39
284.1,-0.392369561,-0.39,-0.392091851,-0.39,-0.392301469,-0.39,-0.385772121,-0.39,-0.383122747,-0.37
284.2,-0.385001854,-0.37,-0.384776055,-0.39,-0.384948023,-0.39,-0.381002606,-0.37,-0.380109094,-0.37
284.3,-0.380872395,-0.37,-0.380660126,-0.39,-0.380877934,-0.37,-0.379816241,-0.37,-0.380244619,-0.37
284.4,-0.382657051,-0.37,-0.382461734,-0.39,-0.382683758,-0.37,-0.382749138,-0.37,-0.384211322,-0.37
284.5,-0.394068875,-0.39,-0.393811589,-0.41,-0.394103874,-0.39,-0.395678504,-0.41,-0.397783795,-0.39
284.6,-0.401035786,-0.39,-0.400581858,-0.41,-0.401067881,-0.39,-0.403136665,-0.41,-0.405228654,-0.41
284.7,-0.404650982,-0.41,-0.404090881,-0.39,-0.404686519,-0.41,-0.406721757,-0.41,-0.408404314,-0.41
284.8,-0.405798678,-0.41,-0.405381537,-0.41,-0.40584243,-0.41,-0.40713837,-0.41,-0.408409057,-0.41
284.9,-0.404670727,-0.39,-0.40461391,-0.41,-0.404726271,-0.41,-0.40555272,-0.41,-0.405899499,-0.41
285,-0.400788238,-0.41,-0.400557232,-0.41,-0.400665725,-0.41,-0.401663093,-0.41,-0.401568235,-0.39
285.1,-0.396223469,-0.41,-0.396034318,-0.41,-0.396216339,-0.41,-0.396657857,-0.41,-0.39611336,-0.39
285.2,-0.392554436,-0.39,-0.392267191,-0.39,-0.392541144,-0.39,-0.392185862,-0.39,-0.391664319,-0.39
285.3,-0.389836819,-0.39,-0.389443508,-0.39,-0.389806175,-0.39,-0.38898823,-0.39,-0.388648761,-0.39
285.4,-0.388415094,-0.39,-0.387899241,-0.39,-0.388382231,-0.39,-0.395279484,-0.41,-0.395083442,-0.41
285.5,-0.387966568,-0.39,-0.387705037,-0.39,-0.387911769,-0.39,-0.402944463,-0.39,-0.416351202,-0.41
285.6,-0.402500423,-0.41,-0.402213523,-0.41,-0.402441272,-0.41,-0.417657569,-0.41,-0.41983444,-0.41
285.7,-0.419369333,-0.43,-0.419914616,-0.41,-0.419441993,-0.43,-0.417650388,-0.41,-0.414499759,-0.43
285.8,-0.420054852,-0.43,-0.420725477,-0.41,-0.419987413,-0.43,-0.411529111,-0.41,-0.406009223,-0.41
285.9,-0.413970039,-0.41,-0.414547429,-0.41,-0.413818095,-0.41,-0.402718359,-0.41,-0.39684007,-0.41
286,-0.40427811,-0.41,-0.404751587,-0.41,-0.404112638,-0.41,-0.394137093,-0.39,-0.389192689,-0.39
286.1,-0.394436768,-0.41,-0.394908331,-0.39,-0.394319379,-0.39,-0.387459364,-0.39,-0.384660571,-0.39
286.2,-0.386781344,-0.39,-0.387158025,-0.39,-0.386692815,-0.39,-0.383910488,-0.39,-0.382733881,-0.37
286.3,-0.382200269,-0.39,-0.382577726,-0.39,-0.382141528,-0.39,-0.383071465,-0.39,-0.38339645,-0.37
286.4,-0.380880376,-0.39,-0.380993692,-0.39,-0.380898969,-0.39,-0.383761868,-0.39,-0.385555842,-0.39
286.5,-0.381287646,-0.39,-0.381357447,-0.39,-0.381359621,-0.39,-0.385672577,-0.39,-0.388084147,-0.39
286.6,-0.383445471,-0.39,-0.383607922,-0.39,-0.383475581,-0.39,-0.388464328,-0.39,-0.390405012,-0.39
286.7,-0.386635237,-0.39,-0.386867037,-0.39,-0.386643086,-0.39,-0.390933111,-0.39,-0.392134099,-0.39
286.8,-0.391407416,-0.39,-0.391567819,-0.39,-0.391397435,-0.39,-0.394266469,-0.39,-0.39417929,-0.39
286.9,-0.403886612,-0.39,-0.404346273,-0.41,-0.403822339,-0.39,-0.405343183,-0.39,-0.404292576,-0.39
287,-0.409762553,-0.41,-0.409978391,-0.41,-0.409652523,-0.41,-0.409889197,-0.41,-0.408130163,-0.41
287.1,-0.410149023,-0.41,-0.410538479,-0.41,-0.410036133,-0.41,-0.409193516,-0.41,-0.407313319,-0.41
287.2,-0.40744751,-0.41,-0.407786873,-0.41,-0.407373411,-0.41,-0.405965625,-0.39,-0.404363391,-0.41
287.3,-0.402790434,-0.39,-0.403144508,-0.41,-0.402713861,-0.41,-0.401382585,-0.39,-0.400376853,-0.39
287.4,-0.397673831,-0.39,-0.398030722,-0.41,-0.397639552,-0.41,-0.403337491,-0.39,-0.402910464,-0.39
287.5,-0.392528547,-0.39,-0.393005329,-0.39,-0.392544014,-0.39,-0.406363179,-0.41,-0.420669538,-0.41
287.6,-0.402380017,-0.41,-0.402901168,-0.39,-0.402424098,-0.41,-0.417119839,-0.41,-0.420427334,-0.41
287.7,-0.416862224,-0.43,-0.41672926,-0.41,-0.417063387,-0.43,-0.414387093,-0.41,-0.41206285,-0.41
287.8,-0.416294048,-0.43,-0.416069624,-0.41,-0.41630919,-0.43,-0.40611638,-0.41,-0.401729596,-0.41
287.9,-0.40860018,-0.41,-0.408429945,-0.41,-0.408544064,-0.41,-0.397454592,-0.39,-0.392677013,-0.39
288,-0.399838033,-0.39,-0.399655142,-0.39,-0.399755965,-0.39,-0.390276536,-0.39,-0.386453825,-0.39
288.1,-0.392209727,-0.39,-0.391935052,-0.39,-0.392117443,-0.39,-0.385869067,-0.39,-0.383349518,-0.39
288.2,-0.386823677,-0.39,-0.386461129,-0.39,-0.386775482,-0.39,-0.384201949,-0.39,-0.383114032,-0.39
288.3,-0.384012506,-0.37,-0.383604923,-0.37,-0.383968693,-0.37,-0.384464787,-0.39,-0.384998004,-0.37
288.4,-0.383835525,-0.37,-0.383478442,-0.37,-0.383811487,-0.37,-0.386818848,-0.39,-0.388662595,-0.39
288.5,-0.385456825,-0.39,-0.38501179,-0.39,-0.38545158,-0.39,-0.389494318,-0.39,-0.391641028,-0.39
288.6,-0.388324493,-0.39,-0.387556684,-0.39,-0.388321711,-0.39,-0.391284247,-0.39,-0.393595035,-0.39
288.7,-0.390503392,-0.39,-0.390015999,-0.39,-0.390505346,-0.39,-0.392328783,-0.39,-0.394048812,-0.39
288.8,-0.392008351,-0.39,-0.391542977,-0.39,-0.392028526,-0.39,-0.392431568,-0.39,-0.393600218,-0.39
288.9,-0.392184333,-0.39,-0.391771802,-0.39,-0.392193367,-0.39,-0.391828291,-0.39,-0.392640613,-0.39
289,-0.392082528,-0.39,-0.391470556,-0.39,-0.392091176,-0.39,-0.39054669,-0.39,-0.390945243,-0.39
289.1,-0.391453415,-0.39,-0.390797205,-0.39,-0.391486645,-0.39,-0.389535069,-0.39,-0.389661358,-0.39
289.2,-0.390597825,-0.39,-0.390162722,-0.39,-0.390627269,-0.39,-0.388903892,-0.39,-0.38898257,-0.39
289.3,-0.390241072,-0.39,-0.389988365,-0.39,-0.390268032,-0.39,-0.388885101,-0.39,-0.388755388,-0.39
289.4,-0.389740884,-0.39,-0.389624437,-0.39,-0.389767042,-0.39,-0.396501078,-0.41,-0.396042871,-0.41
289.5,-0.397130337,-0.39,-0.397050352,-0.41,-0.397156327,-0.39,-0.411947339,-0.41,-0.425147014,-0.43
289.6,-0.417519978,-0.43,-0.417472966,-0.43,-0.417527302,-0.43,-0.432910733,-0.43,-0.434657333,-0.43
289.7,-0.433978015,-0.43,-0.434657338,-0.43,-0.4340434,-0.43,-0.432511025,-0.43,-0.429004153,-0.43
289.8,-0.431257624,-0.43,-0.43171886,-0.43,-0.431163075,-0.43,-0.422532304,-0.41,-0.416468686,-0.43
289.9,-0.419725953,-0.41,-0.420048367,-0.41,-0.419563623,-0.41,-0.408510784,-0.41,-0.402560926,-0.39
290,-0.405342045,-0.39,-0.405275906,-0.39,-0.405223746,-0.41,-0.395161818,-0.41,-0.390354517,-0.39
290.1,-0.391959699,-0.39,-0.39215989,-0.39,-0.391886297,-0.39,-0.384333689,-0.39,-0.381643025,-0.37
290.2,-0.383426998,-0.37,-0.383706981,-0.37,-0.383398295,-0.37,-0.379256046,-0.37,-0.378697876,-0.37
290.3,-0.378428197,-0.37,-0.378698212,-0.37,-0.37845117,-0.37,-0.377443035,-0.37,-0.378330943,-0.37
290.4,-0.377240035,-0.37,-0.377577261,-0.37,-0.377268113,-0.37,-0.37920385,-0.37,-0.381000507,-0.37
290.5,-0.37940744,-0.37,-0.379761982,-0.37,-0.379427975,-0.37,-0.38287687,-0.37,-0.384837556,-0.39
290.6,-0.383158071,-0.37,-0.383539482,-0.37,-0.383164429,-0.37,-0.387238825,-0.39,-0.389019513,-0.39
290.7,-0.387518649,-0.39,-0.387938798,-0.39,-0.387510477,-0.39,-0.391146419,-0.39,-0.392112475,-0.39
290.8,-0.391326214,-0.39,-0.391771407,-0.39,-0.391327326,-0.39,-0.393586138,-0.39,-0.393752033,-0.39
290.9,-0.393618903,-0.39,-0.394037421,-0.39,-0.393614367,-0.39,-0.394722977,-0.39,-0.394521924,-0.39
291,-0.394575711,-0.41,-0.394970054,-0.41,-0.394550245,-0.39,-0.395457544,-0.41,-0.394900862,-0.41
291.1,-0.394444121,-0.39,-0.394861717,-0.39,-0.394401296,-0.41,-0.395050762,-0.39,-0.39412213,-0.39
291.2,-0.393149715,-0.39,-0.393523271,-0.39,-0.393108733,-0.39,-0.393497562,-0.39,-0.392549642,-0.39
291.3,-0.391334607,-0.39,-0.391799062,-0.39,-0.391312524,-0.39,-0.391926764,-0.39,-0.391195713,-0.39
291.4,-0.390183429,-0.39,-0.390690772,-0.39,-0.390177425,-0.39,-0.396957275,-0.39,-0.3962838,-0.39
291.5,-0.389695767,-0.39,-0.389850041,-0.39,-0.389705367,-0.39,-0.403206779,-0.39,-0.41683764,-0.41
291.6,-0.402193797,-0.39,-0.402697198,-0.39,-0.402195261,-0.39,-0.41484889,-0.41,-0.418079142,-0.41
291.7,-0.41728742,-0.41,-0.41709875,-0.41,-0.417428728,-0.41,-0.412211452,-0.41,-0.410506563,-0.41
291.8,-0.416367598,-0.41,-0.415880461,-0.41,-0.416330839,-0.41,-0.40347028,-0.41,-0.399695972,-0.39
291.9,-0.407938966,-0.41,-0.407087903,-0.41,-0.407843798,-0.41,-0.393966813,-0.39,-0.389718279,-0.39
292,-0.397356637,-0.41,-0.396233672,-0.39,-0.397240868,-0.41,-0.385864537,-0.39,-0.382332593,-0.39
292.1,-0.387766449,-0.39,-0.386738163,-0.39,-0.387674505,-0.39,-0.380796044,-0.37,-0.378666178,-0.39
292.2,-0.381342239,-0.37,-0.380478192,-0.37,-0.381250753,-0.39,-0.378660005,-0.37,-0.377937913,-0.39
292.3,-0.377935303,-0.37,-0.37731595,-0.37,-0.377890458,-0.39,-0.37901608,-0.37,-0.379837228,-0.39
292.4,-0.38019416,-0.37,-0.379809411,-0.37,-0.38019396,-0.39,-0.383416596,-0.37,-0.385214834,-0.37
292.5,-0.391443571,-0.39,-0.391253698,-0.39,-0.391482511,-0.39,-0.395538735,-0.39,-0.398025008,-0.41
292.6,-0.397992131,-0.39,-0.397873632,-0.41,-0.39804735,-0.41,-0.40190123,-0.41,-0.404323309,-0.41
292.7,-0.401461942,-0.39,-0.401436138,-0.41,-0.401534102,-0.41,-0.403975445,-0.41,-0.406338819,-0.41
292.8,-0.402079998,-0.39,-0.401888037,-0.41,-0.40212038,-0.41,-0.403220495,-0.41,-0.404930481,-0.39
292.9,-0.400437055,-0.39,-0.400050391,-0.41,-0.400444352,-0.41,-0.400061313,-0.41,-0.401213822,-0.39
293,-0.396847729,-0.39,-0.396276824,-0.41,-0.396809659,-0.41,-0.395787727,-0.41,-0.396440901,-0.39
293.1,-0.392694772,-0.39,-0.392045529,-0.39,-0.392648762,-0.39,-0.391208486,-0.39,-0.391573764,-0.39
293.2,-0.389101393,-0.39,-0.388476229,-0.39,-0.389072262,-0.39,-0.387614731,-0.39,-0.38734799,-0.39
293.3,-0.386502209,-0.39,-0.38584948,-0.39,-0.386471702,-0.39,-0.385288353,-0.37,-0.384897105,-0.37
293.4,-0.3849994,-0.39,-0.384484371,-0.39,-0.384979974,-0.37,-0.391891213,-0.39,-0.39183741,-0.39
293.5,-0.384588081,-0.37,-0.384112084,-0.39,-0.384554932,-0.39,-0.399871075,-0.39,-0.412903337,-0.41
293.6,-0.39858521,-0.41,-0.398186422,-0.39,-0.398589307,-0.41,-0.414242411,-0.41,-0.416561947,-0.43
293.7,-0.415046992,-0.41,-0.415482337,-0.41,-0.41523785,-0.41,-0.413831117,-0.41,-0.41167811,-0.41
293.8,-0.416521396,-0.41,-0.417059558,-0.41,-0.416566214,-0.41,-0.407524475,-0.41,-0.403266059,-0.39
293.9,-0.410311366,-0.41,-0.410812718,-0.41,-0.410278794,-0.41,-0.398623904,-0.41,-0.39390869,-0.39
294,-0.400634796,-0.39,-0.400982242,-0.41,-0.400496627,-0.41,-0.390447077,-0.39,-0.386392443,-0.39
294.1,-0.390772607,-0.39,-0.391066734,-0.39,-0.391081626,-0.39,-0.384002787,-0.39,-0.381193969,-0.39
294.2,-0.383471885,-0.39,-0.383748658,-0.39,-0.383369134,-0.39,-0.380396386,-0.39,-0.379328013,-0.39
294.3,-0.379049148,-0.39,-0.379373238,-0.39,-0.378985153,-0.39,-0.379679315,-0.39,-0.379730224,-0.39
294.4,-0.377247362,-0.39,-0.377305061,-0.39,-0.377192742,-0.39,-0.380499507,-0.39,-0.381228086,-0.39
294.5,-0.377961459,-0.39,-0.37803357,-0.39,-0.377928419,-0.39,-0.382343218,-0.39,-0.383577728,-0.39
294.6,-0.380279379,-0.39,-0.380426671,-0.39,-0.38026874,-0.39,-0.384271308,-0.37,-0.385693628,-0.37
294.7,-0.38321135,-0.39,-0.382974383,-0.39,-0.383222649,-0.39,-0.386742041,-0.39,-0.387892429,-0.39
294.8,-0.38557708,-0.39,-0.385894985,-0.37,-0.385589962,-0.39,-0.388565014,-0.39,-0.389414161,-0.39
