time,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
289.1,0.003719806,0.004180907,0.003309377,0.003407282,0.002930477
289.2,0.004232736,0.004616115,0.003850027,0.003832644,0.003476601
289.3,0.004605894,0.004921721,0.004248968,0.004187872,0.003910795
289.4,0.004815088,0.005078544,0.004485752,0.004420796,0.00417957
289.5,0.004532989,0.004790924,0.0042079,0.004071128,0.003211952
289.6,0.003130252,0.003527961,0.002694847,0.003264194,0.002499997
289.7,0.002980713,0.003495115,0.002535126,0.004573565,0.004843335
289.8,0.004959156,0.005376682,0.004719772,0.006699187,0.00702859
289.9,0.006878614,0.007234569,0.006716804,0.008046965,0.008077964
290,0.007844054,0.008169063,0.00770608,0.008258959,0.007946969
290.1,0.007688767,0.008011525,0.007548293,0.007427096,0.006892829
290.2,0.006488864,0.006828096,0.006310229,0.005659494,0.005070799
290.3,0.005161715,0.005510616,0.004904642,0.003940537,0.003511649
290.4,0.004969636,0.005254498,0.004668764,0.003976448,0.003883283
290.5,0.005679798,0.005864298,0.005402674,0.005151286,0.005138647
290.6,0.006330448,0.006452855,0.006080128,0.006045419,0.005969043
290.7,0.006451237,0.006555318,0.006207718,0.006231424,0.006066963
290.8,0.006005475,0.006132498,0.005745929,0.005763345,0.005530716
290.9,0.005180151,0.005378649,0.004875353,0.004835795,0.00455483
291,0.004254906,0.004563245,0.003883897,0.003731225,0.003407234
291.1,0.003517441,0.00395385,0.003072315,0.002772877,0.002371782
291.2,0.003141066,0.003675663,0.002645717,0.002259348,0.001791774
291.3,0.003122812,0.003698953,0.002621132,0.002255715,0.001836383
291.4,0.003351704,0.003928379,0.00286503,0.002436992,0.002135249
291.5,0.003685406,0.004239652,0.003224427,0.002364389,0.000925858
291.6,0.003524637,0.004083853,0.003035193,0.002746749,0.002390417
291.7,0.003083005,0.003653437,0.002512592,0.004161907,0.004844349
291.8,0.003916491,0.004349645,0.00353215,0.00578716,0.006474064
291.9,0.005511419,0.005836087,0.005271097,0.006711933,0.006985744
292,0.006584786,0.006904013,0.006386087,0.006668227,0.006462047
292.1,0.006732982,0.007111582,0.006529887,0.005802547,0.005210375
292.2,0.006067392,0.006536633,0.00583154,0.004439067,0.003659061
292.3,0.00495016,0.005542416,0.004650253,0.003017754,0.002288716
292.4,0.003873629,0.004617407,0.003470944,0.002007025,0.001608736
292.5,0.002885571,0.003765837,0.002286102,0.001132281,0.001175015
292.6,0.00364759,0.004325642,0.003172578,0.002667888,0.002722192
292.7,0.005340515,0.005803376,0.00502863,0.00454246,0.004517841
292.8,0.006615936,0.00699578,0.006377322,0.005818034,0.00575562
292.9,0.007138336,0.007478574,0.00692969,0.006358226,0.006303324
293,0.006811249,0.007131984,0.006596837,0.006093405,0.006116483
293.1,0.005582301,0.005907544,0.005310363,0.005003176,0.005106356
293.2,0.004805303,0.005134203,0.004474338,0.004426466,0.004553084
293.3,0.005194211,0.005488905,0.004886488,0.005023554,0.005075472
293.4,0.006027614,0.006296285,0.005767548,0.005905119,0.005887853
293.5,0.00656933,0.006833507,0.006336947,0.006313119,0.005985318
293.6,0.006353421,0.006642973,0.006112475,0.006326883,0.006197265
293.7,0.005631725,0.005962452,0.005347429,0.00639202,0.006878642
293.8,0.005484006,0.005826576,0.005208673,0.006628217,0.007337669
293.9,0.006121339,0.006430534,0.005895806,0.006637994,0.007147706
294,0.006652319,0.00693943,0.006453819,0.006143581,0.006271746
294.1,0.006544811,0.00683616,0.006339571,0.005147368,0.004931115
294.2,0.005779921,0.006106633,0.00553358,0.003838027,0.003464225
294.3,0.004652899,0.005069763,0.004319945,0.002540415,0.002269225
294.4,0.003581182,0.004122942,0.003114828,0.001598304,0.001567642
294.5,0.00297542,0.003633437,0.002384822,0.001383896,0.001419968
294.6,0.003009817,0.00370192,0.002425141,0.001810176,0.001644354
294.7,0.003397128,0.004069495,0.002886015,0.002341576,0.001985893
294.8,0.003830416,0.004465745,0.003371948,0.002767344,0.002324693
294.9,0.004172304,0.004773634,0.003745361,0.003072438,0.002617931
295,0.004355559,0.004924827,0.003956667,0.003293881,0.002845945
295.1,0.004428129,0.004975667,0.00405729,0.003450567,0.002986696
295.2,0.004460118,0.004998606,0.004113886,0.003544518,0.003049013
295.3,0.004498519,0.00504304,0.004164848,0.003575665,0.003064003
295.4,0.004565289,0.005131175,0.004224566,0.003538971,0.003062033
295.5,0.004659111,0.005241336,0.004307424,0.003500471,0.002592829
295.6,0.004397614,0.005020595,0.004011007,0.004023608,0.003770039
295.7,0.004166125,0.004804133,0.003757885,0.005292372,0.005813843
295.8,0.004871987,0.005389397,0.004563222,0.006467543,0.007056555
295.9,0.005800494,0.006170882,0.005555556,0.00664069,0.006963108
296,0.006866953,0.007146313,0.006648552,0.006524766,0.006474928
296.1,0.007476334,0.007726783,0.00726039,0.006356059,0.006085109
296.2,0.0073894,0.007648185,0.007164279,0.006132991,0.005905146
296.3,0.006732857,0.007026384,0.006490743,0.005805444,0.005752038
296.4,0.005561096,0.005930271,0.005281216,0.005008864,0.00507091
296.5,0.004438289,0.004895873,0.004091645,0.00401065,0.004078631
296.6,0.004623337,0.005032295,0.004294944,0.004220528,0.004176431
296.7,0.005627875,0.005922593,0.005367118,0.005271977,0.005126309
296.8,0.00644747,0.006671837,0.006229302,0.006145036,0.005938698
296.9,0.006687635,0.006888311,0.006482644,0.006423751,0.006184525
297,0.006367249,0.006588843,0.006147997,0.006091588,0.005832331
297.1,0.005684823,0.005954147,0.005420882,0.005272265,0.004998759
297.2,0.004861997,0.00517406,0.004534105,0.004204383,0.003907206
297.3,0.004092817,0.004422322,0.00369899,0.003235865,0.002919122
297.4,0.003521163,0.003904178,0.003078525,0.002674963,0.00237623
297.5,0.00327542,0.003742824,0.002825161,0.002673026,0.00165892
297.6,0.002828884,0.003428303,0.0023181,0.003406664,0.003063565
297.7,0.002674576,0.003270889,0.002128366,0.004751466,0.005193855
297.8,0.004114416,0.00442672,0.003812668,0.006156686,0.006602256
297.9,0.005939411,0.00606791,0.005757095,0.006928711,0.006973687
298,0.007079326,0.007131382,0.006939008,0.006854806,0.0063961
298.1,0.00725442,0.007287646,0.007119299,0.006039871,0.005170494
298.2,0.006579707,0.006629991,0.006421564,0.004759641,0.0036599
298.3,0.005409857,0.005505857,0.005196634,0.003380378,0.002271654
298.4,0.004133803,0.004303333,0.003834883,0.002341718,0.001493918
298.5,0.003103449,0.003376013,0.002697593,0.001948849,0.001537792
298.6,0.002593575,0.002965664,0.002112709,0.002091878,0.001884598
298.7,0.002548814,0.00296401,0.002069452,0.002383313,0.002238793
298.8,0.002716038,0.003134656,0.002257012,0.00266342,0.002562564
298.9,0.002964683,0.00335557,0.002526059,0.002963162,0.002865627
299,0.003267159,0.003605238,0.002862639,0.003328805,0.003100442
299.1,0.003642708,0.003921701,0.003282016,0.003717613,0.003240345
299.2,0.004085752,0.004313076,0.003764036,0.004059512,0.003283437
299.3,0.004554975,0.004745923,0.004255504,0.00431128,0.003276649
299.4,0.005005011,0.005179852,0.004707931,0.004412099,0.003250291
299.5,0.005362235,0.005527371,0.005063044,0.004373941,0.002608714
299.6,0.005319701,0.005472224,0.005008855,0.004688956,0.003559697
299.7,0.005118855,0.005244039,0.004794651,0.005701032,0.005567818
299.8,0.004843155,0.005053759,0.004537498,0.006284438,0.006550217
299.9,0.005545406,0.005826417,0.005305985,0.00653606,0.006731719
300,0.006804728,0.007083111,0.006608929,0.00668482,0.006593149
300.1,0.0075354,0.007803592,0.00734718,0.006567291,0.006285598
